FISH,DATETIME
48,2023-10-18 12:56:41
49,2023-10-18 12:57:01
49,2023-10-18 12:57:21
49,2023-10-18 12:57:41
49,2023-10-18 12:58:01
49,2023-10-18 12:58:22
48,2023-10-18 12:58:41
49,2023-10-18 12:59:01
50,2023-10-18 12:59:21
50,2023-10-18 12:59:41
49,2023-10-18 13:00:01
49,2023-10-18 13:00:21
50,2023-10-18 13:00:41
49,2023-10-18 13:01:01
49,2023-10-18 13:01:21
49,2023-10-18 13:01:42
50,2023-10-18 13:02:01
48,2023-10-18 13:02:21
48,2023-10-18 13:02:41
60,2023-10-18 13:04:22
59,2023-10-18 13:04:41
57,2023-10-18 13:05:01
60,2023-10-18 13:05:21
58,2023-10-18 13:05:41
59,2023-10-18 13:06:01
59,2023-10-18 13:06:21
70,2023-10-18 13:08:21
70,2023-10-18 13:08:41
68,2023-10-18 13:09:01
68,2023-10-18 13:09:21
69,2023-10-18 13:09:42
70,2023-10-18 13:10:01
70,2023-10-18 13:10:22
71,2023-10-18 13:10:41
70,2023-10-18 13:11:02
71,2023-10-18 13:11:42
70,2023-10-18 13:12:02
70,2023-10-18 13:12:22
70,2023-10-18 13:12:42
71,2023-10-18 13:13:01
70,2023-10-18 13:13:21
14,2023-10-18 13:13:39
81,2023-10-18 13:16:02
81,2023-10-18 13:16:22
80,2023-10-18 13:16:43
82,2023-10-18 13:17:02
79,2023-10-18 13:17:22
81,2023-10-18 13:17:42
1,2023-10-18 13:18:00
91,2023-10-18 13:20:22
90,2023-10-18 13:20:44
90,2023-10-18 13:21:02
90,2023-10-18 13:21:22
91,2023-10-18 13:21:43
90,2023-10-18 13:22:02
91,2023-10-18 13:22:22
80,2023-10-18 13:24:01
100,2023-10-18 13:24:22
100,2023-10-18 13:24:42
100,2023-10-18 13:25:02
100,2023-10-18 13:25:22
100,2023-10-18 13:25:42
100,2023-10-18 13:26:02
100,2023-10-18 13:26:21
100,2023-10-18 13:26:42
100,2023-10-18 13:27:01
100,2023-10-18 13:27:23
100,2023-10-18 13:27:42
100,2023-10-18 13:28:03
100,2023-10-18 13:28:22
100,2023-10-18 13:28:42
100,2023-10-18 13:29:02
100,2023-10-18 13:29:23
99,2023-10-18 13:29:42
99,2023-10-18 13:30:02
100,2023-10-18 13:30:23
100,2023-10-18 13:30:42
100,2023-10-18 13:31:03
100,2023-10-18 13:31:22
100,2023-10-18 13:31:42
100,2023-10-18 13:32:02
100,2023-10-18 13:32:22
100,2023-10-18 13:32:43
100,2023-10-18 13:33:02
100,2023-10-18 13:33:22
100,2023-10-18 13:33:43
100,2023-10-18 13:34:02
100,2023-10-18 13:34:23
100,2023-10-18 13:34:42
100,2023-10-18 13:35:03
100,2023-10-18 13:35:23
100,2023-10-18 13:35:43
100,2023-10-18 13:36:02
100,2023-10-18 13:36:22
100,2023-10-18 13:36:42
100,2023-10-18 13:37:03
100,2023-10-18 13:37:23
100,2023-10-18 13:37:42
100,2023-10-18 13:38:02
100,2023-10-18 13:38:22
100,2023-10-18 13:38:42
100,2023-10-18 13:39:02
100,2023-10-18 13:39:22
19,2023-10-18 13:39:40
26,2023-10-18 13:40:42
24,2023-10-18 13:41:04
26,2023-10-18 13:41:22
25,2023-10-18 13:41:43
25,2023-10-18 13:42:03
24,2023-10-18 13:42:23
100,2023-10-18 13:43:03
100,2023-10-18 13:43:22
100,2023-10-18 13:43:42
100,2023-10-18 13:44:02
100,2023-10-18 13:44:22
20,2023-10-20 15:59:46
20,2023-10-20 16:00:34
20,2023-10-20 16:00:54
19,2023-10-20 16:01:14
20,2023-10-20 16:02:14
20,2023-10-20 16:02:33
20,2023-10-20 16:02:54
20,2023-10-20 16:04:11
20,2023-10-20 16:04:30
20,2023-10-20 16:04:51
20,2023-10-20 16:05:11
20,2023-10-20 16:05:30
20,2023-10-20 16:05:51
20,2023-10-20 16:06:12
20,2023-10-20 16:06:31
20,2023-10-20 16:06:51
20,2023-10-20 16:07:11
20,2023-10-20 16:07:31
19,2023-10-20 16:07:51
20,2023-10-20 16:08:12
20,2023-10-20 16:08:31
20,2023-10-20 16:08:51
20,2023-10-20 16:09:12
20,2023-10-20 16:09:31
20,2023-10-20 16:09:51
20,2023-10-20 16:10:12
20,2023-10-20 16:10:31
20,2023-10-20 16:14:04
20,2023-11-1 15:32:19
20,2023-11-1 15:34:19
20,2023-11-1 15:34:38
19,2023-11-1 15:34:59
20,2023-11-1 15:35:19
20,2023-11-1 15:35:39
20,2023-11-1 15:35:58
20,2023-11-1 15:36:19
19,2023-11-1 15:39:17
19,2023-11-1 15:39:37
19,2023-11-1 15:40:32
19,2023-11-1 15:40:52
19,2023-11-1 15:41:12
20,2023-11-1 15:42:16
20,2023-11-1 15:42:36
20,2023-11-1 15:42:56
20,2023-11-1 15:43:57
19,2023-11-1 15:44:16
20,2023-11-1 15:55:18
13,2023-11-1 15:55:37
19,2023-11-1 15:55:58
25,2023-11-1 15:56:18
24,2023-11-1 15:56:38
24,2023-11-1 15:56:58
24,2023-11-1 15:57:18
24,2023-11-1 15:57:42
24,2023-11-1 15:58:05
25,2023-11-1 15:59:48
30,2023-11-1 16:00:08
29,2023-11-1 16:00:28
29,2023-11-1 16:00:47
25,2023-11-1 16:02:59
30,2023-11-1 16:03:20
30,2023-11-1 16:03:40
25,2023-11-1 16:05:22
23,2023-11-1 16:05:42
30,2023-11-1 16:06:02
29,2023-11-1 16:06:22
30,2023-11-1 16:06:43
28,2023-11-1 16:07:03
14,2023-11-2 21:28:05
20,2023-11-3 13:20:36
20,2023-11-3 13:20:55
20,2023-11-3 13:21:15
20,2023-11-3 13:21:35
19,2023-11-3 13:21:55
20,2023-11-3 13:22:15
20,2023-11-3 13:22:55
20,2023-11-3 13:23:01
20,2023-11-3 13:23:15
20,2023-11-3 13:23:36
20,2023-11-3 13:24:14
20,2023-11-3 13:24:21
30,2023-11-3 13:36:56
30,2023-11-3 13:38:46
29,2023-11-3 13:39:19
30,2023-11-3 13:41:07
30,2023-11-3 13:45:12
20,2023-11-3 13:48:59
20,2023-11-3 13:49:19
20,2023-11-3 13:49:39
30,2023-11-3 13:50:59
30,2023-11-3 13:51:19
30,2023-11-3 13:51:39
30,2023-11-3 13:51:59
30,2023-11-3 13:52:19
40,2023-11-3 13:55:19
39,2023-11-3 13:55:25
39,2023-11-3 13:55:40
40,2023-11-3 13:56:19
39,2023-11-3 13:56:25
40,2023-11-3 13:56:59
39,2023-11-3 13:57:20
39,2023-11-3 13:59:30
40,2023-11-3 14:00:30
37,2023-11-3 14:00:37
39,2023-11-3 14:00:51
39,2023-11-3 14:01:11
39,2023-11-3 14:01:31
40,2023-11-3 14:01:50
39,2023-11-3 14:02:31
39,2023-11-3 14:03:10
39,2023-11-3 14:03:30
40,2023-11-3 14:05:10
39,2023-11-3 14:05:30
39,2023-11-3 14:06:51
40,2023-11-3 14:07:31
38,2023-11-3 14:07:51
40,2023-11-3 14:09:10
39,2023-11-3 14:09:30
39,2023-11-3 14:09:51
36,2023-11-3 14:10:11
40,2023-11-3 14:11:31
39,2023-11-3 14:11:39
39,2023-11-3 14:11:51
40,2023-11-3 14:12:30
39,2023-11-3 14:12:37
39,2023-11-3 14:12:51
40,2023-11-3 14:14:31
39,2023-11-3 14:14:51
39,2023-11-3 14:15:11
2,2023-11-3 14:16:10
40,2023-11-3 14:20:00
39,2023-11-3 14:20:19
39,2023-11-3 14:20:40
36,2023-11-3 14:20:59
35,2023-11-3 14:21:19
39,2023-11-3 14:28:41
38,2023-11-3 14:29:01
39,2023-11-3 14:30:12
39,2023-11-3 14:30:32
39,2023-11-3 14:30:53
37,2023-11-3 14:31:33
35,2023-11-3 14:31:40
38,2023-11-3 14:32:04
37,2023-11-3 14:32:22
39,2023-11-3 14:32:36
39,2023-11-3 14:32:54
37,2023-11-3 14:33:33
38,2023-11-3 14:33:53
40,2023-11-3 14:34:13
38,2023-11-3 14:34:33
39,2023-11-3 14:36:30
39,2023-11-3 14:36:38
6,2023-11-3 14:37:13
40,2023-11-3 14:37:33
33,2023-11-3 14:37:53
38,2023-11-3 14:38:13
39,2023-11-3 14:39:52
39,2023-11-3 14:40:10
39,2023-11-3 14:40:30
40,2023-11-3 14:41:25
38,2023-11-3 14:41:45
39,2023-11-3 14:42:05
38,2023-11-3 14:42:46
38,2023-11-3 14:42:54
39,2023-11-3 14:43:35
38,2023-11-3 14:43:56
38,2023-11-3 14:44:16
38,2023-11-3 14:44:39
38,2023-11-3 14:45:00
38,2023-11-3 14:46:02
39,2023-11-3 14:46:22
40,2023-11-3 14:46:41
40,2023-11-3 14:47:02
39,2023-11-3 14:47:21
38,2023-11-3 14:50:20
38,2023-11-3 14:50:40
37,2023-11-3 14:51:00
38,2023-11-3 14:52:20
38,2023-11-3 14:52:41
38,2023-11-3 14:53:10
49,2023-11-3 14:55:56
49,2023-11-3 14:56:37
48,2023-11-3 14:56:56
48,2023-11-3 14:57:19
34,2023-11-3 14:57:39
47,2023-11-3 14:57:59
48,2023-11-3 14:58:19
49,2023-11-3 14:58:39
49,2023-11-3 14:58:59
49,2023-11-3 14:59:19
48,2023-11-3 14:59:40
49,2023-11-3 14:59:59
48,2023-11-3 15:00:20
48,2023-11-3 15:00:59
47,2023-11-3 15:01:06
22,2023-11-3 15:01:20
13,2023-11-3 15:01:57
49,2023-11-3 15:02:05
48,2023-11-3 15:02:39
48,2023-11-3 15:02:54
50,2023-11-3 15:03:01
48,2023-11-3 15:03:19
47,2023-11-3 15:03:39
46,2023-11-3 15:03:59
47,2023-11-3 15:04:19
48,2023-11-3 15:04:40
49,2023-11-3 15:05:00
49,2023-11-3 15:05:19
49,2023-11-3 15:05:40
48,2023-11-3 15:06:00
49,2023-11-3 15:06:36
48,2023-11-3 15:06:42
49,2023-11-3 15:07:00
50,2023-11-3 15:07:19
47,2023-11-3 15:07:39
40,2023-11-3 15:36:47
39,2023-11-3 15:37:07
40,2023-11-3 15:37:28
40,2023-11-3 15:37:48
39,2023-11-3 15:38:08
39,2023-11-3 15:47:34
40,2023-11-3 15:48:12
40,2023-11-3 15:48:32
40,2023-11-3 15:48:52
40,2023-11-3 15:49:12
40,2023-11-3 15:49:32
39,2023-11-3 15:49:52
40,2023-11-3 15:50:12
49,2023-11-3 15:51:12
50,2023-11-3 15:52:36
49,2023-11-3 15:52:43
50,2023-11-3 15:52:55
50,2023-11-3 15:53:16
50,2023-11-3 15:53:45
50,2023-11-3 15:54:03
50,2023-11-3 15:54:23
60,2023-11-3 15:56:32
59,2023-11-3 15:56:52
59,2023-11-3 15:57:11
59,2023-11-3 15:58:36
58,2023-11-3 15:59:15
57,2023-11-3 15:59:35
59,2023-11-3 16:00:16
58,2023-11-3 16:00:35
59,2023-11-3 16:01:45
59,2023-11-3 16:01:52
59,2023-11-3 16:02:55
58,2023-11-3 16:03:15
58,2023-11-3 16:03:52
57,2023-11-3 16:04:58
59,2023-11-3 16:05:52
59,2023-11-3 16:06:14
60,2023-11-3 16:06:32
59,2023-11-3 16:06:52
60,2023-11-3 16:07:11
60,2023-11-3 16:07:31
60,2023-11-3 16:07:51
59,2023-11-3 16:08:27
58,2023-11-3 16:08:34
57,2023-11-3 16:08:51
57,2023-11-3 16:09:11
58,2023-11-3 16:09:31
59,2023-11-3 16:09:51
58,2023-11-3 16:10:11
58,2023-11-3 16:10:51
58,2023-11-3 16:10:59
59,2023-11-3 16:11:16
59,2023-11-3 16:12:29
60,2023-11-3 16:13:00
60,2023-11-3 16:13:19
59,2023-11-3 16:13:39
59,2023-11-3 16:14:44
59,2023-11-3 16:15:52
59,2023-11-3 16:16:20
58,2023-11-3 16:16:40
58,2023-11-3 16:17:14
60,2023-11-3 16:18:31
59,2023-11-3 16:18:39
59,2023-11-3 16:18:52
58,2023-11-3 16:19:29
60,2023-11-3 16:20:49
59,2023-11-3 16:21:08
58,2023-11-3 16:21:27
59,2023-11-3 16:21:58
54,2023-11-3 16:22:19
59,2023-11-3 16:22:57
59,2023-11-3 16:23:16
59,2023-11-3 16:24:05
59,2023-11-3 16:24:30
58,2023-11-3 16:24:48
57,2023-11-3 16:25:40
59,2023-11-3 16:26:20
57,2023-11-3 16:26:41
60,2023-11-3 16:27:28
54,2023-11-3 16:27:48
58,2023-11-3 16:28:34
59,2023-11-3 16:29:55
59,2023-11-3 16:32:34
56,2023-11-3 16:32:51
57,2023-11-3 16:33:23
56,2023-11-3 16:35:15
57,2023-11-3 16:35:35
56,2023-11-3 16:35:56
46,2023-11-3 16:36:16
53,2023-11-3 16:36:36
69,2023-11-3 16:38:48
66,2023-11-3 16:39:08
62,2023-11-3 16:39:39
67,2023-11-3 16:40:00
64,2023-11-3 16:40:22
67,2023-11-3 16:40:42
59,2023-11-3 16:41:02
59,2023-11-3 16:41:22
67,2023-11-3 16:41:43
58,2023-11-3 16:42:02
77,2023-11-3 16:42:22
77,2023-11-3 16:42:40
76,2023-11-3 16:43:04
76,2023-11-3 16:43:21
77,2023-11-3 16:49:02
75,2023-11-3 16:49:23
71,2023-11-3 16:49:45
61,2023-11-3 16:50:05
77,2023-11-3 16:50:40
78,2023-11-3 16:51:16
78,2023-11-3 16:51:23
75,2023-11-3 16:51:40
75,2023-11-3 16:52:00
78,2023-11-3 16:52:20
68,2023-11-3 16:52:40
57,2023-11-3 16:53:01
61,2023-11-3 16:53:19
72,2023-11-3 16:53:40
63,2023-11-3 16:54:00
75,2023-11-3 16:54:19
75,2023-11-3 16:54:40
72,2023-11-3 16:54:59
74,2023-11-3 16:55:35
70,2023-11-3 16:55:41
69,2023-11-3 16:55:59
63,2023-11-3 16:56:19
63,2023-11-3 16:56:39
66,2023-11-3 16:56:59
73,2023-11-3 16:57:20
73,2023-11-3 16:57:40
75,2023-11-3 16:58:16
76,2023-11-3 16:58:23
75,2023-11-3 16:58:41
75,2023-11-3 16:58:59
72,2023-11-3 16:59:20
69,2023-11-3 16:59:39
49,2023-11-3 16:59:59
69,2023-11-3 17:00:20
61,2023-11-3 17:00:39
69,2023-11-3 17:01:00
14,2023-11-9 10:40:35
14,2023-11-9 10:40:53
13,2023-11-9 10:41:13
14,2023-11-9 10:41:33
14,2023-11-9 10:41:52
14,2023-11-9 10:42:13
14,2023-11-9 10:42:33
14,2023-11-9 10:42:53
14,2023-11-9 10:43:13
14,2023-11-9 10:43:37
12,2023-11-9 10:43:52
11,2023-11-9 10:49:12
11,2023-11-9 10:49:32
11,2023-11-9 10:49:52
11,2023-11-9 10:50:12
11,2023-11-9 10:50:33
11,2023-11-9 10:51:34
11,2023-11-9 10:51:41
11,2023-11-9 10:51:47
11,2023-11-9 10:51:54
11,2023-11-9 10:52:12
11,2023-11-9 10:52:32
11,2023-11-9 10:52:52
11,2023-11-9 10:53:12
11,2023-11-9 10:53:33
11,2023-11-9 10:53:51
11,2023-11-9 10:54:12
11,2023-11-9 10:54:33
11,2023-11-9 10:54:52
11,2023-11-9 10:55:12
11,2023-11-9 10:55:32
11,2023-11-9 10:55:52
11,2023-11-9 10:56:12
11,2023-11-9 10:56:33
11,2023-11-9 10:56:52
11,2023-11-9 10:57:12
11,2023-11-9 10:57:32
11,2023-11-9 10:57:52
11,2023-11-9 10:58:12
11,2023-11-9 10:58:32
11,2023-11-9 10:58:52
11,2023-11-9 10:59:12
10,2023-11-9 10:59:33
11,2023-11-9 10:59:52
11,2023-11-9 11:00:12
11,2023-11-9 11:00:32
11,2023-11-9 11:00:52
11,2023-11-9 11:01:12
11,2023-11-9 11:01:32
5,2023-11-9 21:27:32
8,2023-11-9 22:23:31
6,2023-11-9 23:06:11
6,2023-11-9 23:26:41
6,2023-11-9 23:27:48
6,2023-11-9 23:38:38
10,2023-11-9 23:38:58
5,2023-11-9 23:39:19
15,2023-11-9 23:44:42
13,2023-11-9 23:46:51
15,2023-11-9 23:47:11
4,2023-11-9 23:47:31
6,2023-11-9 23:52:44
2,2023-11-9 23:52:55
14,2023-11-10 00:28:49
15,2023-11-10 00:29:47
6,2023-11-10 00:30:07
6,2023-11-10 00:30:28
16,2023-11-10 01:54:19
13,2023-11-10 12:58:33
5,2023-11-11 16:15:40
1,2023-11-11 16:17:14
2,2023-11-11 16:34:30
2,2023-11-11 16:35:37
2,2023-11-11 16:38:23
4,2023-11-11 16:45:07
1,2023-11-11 16:48:16
6,2023-11-11 16:52:52
1,2023-11-11 16:53:50
5,2023-11-11 16:59:40
2,2023-11-11 16:59:49
1,2023-11-11 17:00:18
1,2023-11-11 17:00:27
2,2023-11-11 17:00:33
1,2023-11-11 17:02:15
13,2023-11-11 17:03:05
14,2023-11-11 17:03:48
